,scores,polarity_score
steepen,0.4473493042870767,-1.5574158273426446
ebbed,0.1822176634067764,-3.2413806708233
attributable,0.5944006416641673,-0.6234296704748898
finish,0.6049930998848421,-0.5561524221222233
negotiation,0.6161548135879487,-0.48525958788101087
union,0.5812896754172215,-0.7067030442246716
eu,0.4677966751864203,-1.4275457989228775
afe,0.6998347992287859,0.04622791566352019
integration,0.9361908474465036,1.5474266199039854
drove,0.7549110681329875,0.396040937741239
afterward,0.7239804640796019,0.199587396245462
eurodollar,0.8821448822664534,1.2041574989759654
outpace,0.8153556481841846,0.7799504079471054
sponsor,0.746969571618908,0.34560108495742253
enterprise,0.8668405639408405,1.1069532048064736
nonrevolving,0.9128315772308095,1.399061869163606
mmfs,0.7611468982107066,0.4356473709301736
emanate,0.6280508386502084,-0.4097028270376143
metric,0.8815785003201063,1.2005601641483912
riskiest,0.8579476993581849,1.0504708051000304
exclusively,0.8725815647407711,1.1434167648756473
boj,0.7376633178859389,0.2864930733342236
jgbs,0.6968039324777406,0.026977580105347825
counterbalance,0.6991090972468958,0.04161867091140559
fragility,0.1990997636653688,-3.134155206426841
retailer,0.8027198289017662,0.6996948964980809
peak,0.7083435914854664,0.1002709071871136
locale,0.7643834234676176,0.45620393192598435
builder,0.8868870550010353,1.2342770733135817
buildable,0.8556079223181813,1.0356098769065212
downturn,0.7002585658078307,0.048919439084052954
deleterious,0.6256903897659898,-0.4246950509859126
overtime,0.6428264413429343,-0.31585663277284926
training,0.6992832985239602,0.04272509798775084
skill,0.7520251153465783,0.3777110129683142
diminution,0.5645055105560194,-0.8133064788792633
entrant,0.7806576954208663,0.5595688178804556
prevalent,0.7768014673399176,0.5350762582779895
education,0.7238284078185935,0.1986216216705408
male,0.698897471217252,0.04027454316904174
cycle,0.7441890063609187,0.32794052160892473
perspective,0.2620208581359618,-2.734516330244423
furthermore,0.7655918862350902,0.4638793976241658
succeed,0.8699923644939855,1.126971642845543
permanently,0.7338759417203403,0.26243782179680364
surround,0.6338504295673445,-0.3728671359876873
postpone,0.6736759322806497,-0.11991827548775429
shadow,0.831178756905048,0.8804497625772679
owe,0.4003794696290138,-1.8557414063103645
ago,0.8088377711411111,0.7385525734290415
right,0.8895600885616877,1.251254656700601
immediate,0.7723701366028227,0.5069309748771599
preserve,0.3081412883296778,-2.441585683586957
overheat,0.4390480601739791,-1.6101405915284408
intensify,0.7528663127887727,0.3830538189584928
mispricing,0.8697042446791682,1.125141670243059
misallocation,0.9735578931441808,1.7847607647487813
hasten,0.6912504006838432,-0.008295283846402907
undershoot,0.7504882536380786,0.3679497446496316
scope,0.8476214696180155,0.9848844880900576
unable,0.5425891382709344,-0.9525067655828002
ms,0.5062365773562285,-1.1833974821626865
m,0.5070338009376169,-1.1783339730356948
calibrate,0.6504651449322704,-0.2673399478102317
learns,0.7244891270990654,0.20281813339592525
goldberg,0.5,-1.22300866163816
raskin,0.5000014609722157,-1.2229993823765815
egelhof,0.7028673093923713,0.06548868924007385
annually,0.8344815401972471,0.9014271567925793
create,0.6929141951577131,0.002272188943610872
commences,0.8752143818463441,1.1601389162958964
bring,0.9385467736821984,1.5623901185704268
dispute,0.6739775231340295,-0.11800274253770493
west,0.6876945263046552,-0.030880168179727892
coast,0.7092455450277216,0.10599960124478103
port,0.7242482817156475,0.20128842099704353
durable,0.778183321142845,0.5438530048603049
accounting,0.7106068032906071,0.1146455367128589
outperform,0.6270535455368335,-0.41603706363039783
noise,0.5427928419732373,-0.9512129559415743
soften,0.7473295359990015,0.34788737322905333
loss,0.015167407484429112,-4.302388542738071
chain,0.8375291235782422,0.9207836668421989
rest,0.8711652042015324,1.1344208512010208
drive,0.7232407995115716,0.19488946911614705
materialize,0.32706959153388754,-2.3213639060699465
combine,0.80289862807813,0.700830526806256
grows,0.7780184146754007,0.5428056131091095
problem,0.4712415699786998,-1.4056657935775054
witness,0.7354738809604514,0.27258701973270794
predict,0.2004739593198298,-3.1254271000322484
forecasting,0.7689567506123793,0.4852510954555592
exhibit,0.14856468238535805,-3.4551251968641408
frequency,0.701738118532265,0.05831671344840585
trader,0.8170033705324388,0.7904157997693138
confirmation,0.13765597132055266,-3.5244111027629175
afew,0.6351875853570271,-0.36437428567149754
initiate,0.7946408633643424,0.6483819189464666
notion,0.7451976944256958,0.3343471324286803
lightly,0.3313078278195499,-2.2944450484046643
paul,0.49968353173766505,-1.2250186873977413
lin,0.5,-1.22300866163816
lindner,0.5,-1.22300866163816
benjamin,0.4999714572600792,-1.2231899488296987
johannsen,0.5,-1.22300866163816
marcel,0.49997765330800625,-1.2231505950700228
priebsch,0.4999844048077154,-1.2231077133976838
vazquez,0.5,-1.22300866163816
grande,0.5,-1.22300866163816
gould,0.4997303790621335,-1.224721139933568
kartik,0.5001618069466303,-1.221980956273943
athreya,0.5001379958977626,-1.2221321904648015
roc,0.5000681198378226,-1.2225760033116924
armenter,0.5000694139053891,-1.222567784133175
receives,0.8816043000746803,1.200724029462726
competitively,0.9320179311751536,1.5209226376843974
redefine,0.8947136658210368,1.2839872377463446
unrepresentative,0.8866854227058873,1.2329964200682277
error,0.8674340752392811,1.1107228497928812
representative,0.8737280433656704,1.1506985426812777
cover,0.7669081770731636,0.47223972567762507
objection,0.6384960122105233,-0.3433610467762191
perform,0.5676652417844745,-0.7932376697175209
approximately,0.6783692034091988,-0.09010929623820627
every,0.6777185968187786,-0.09424157792879174
straight,0.3844771013976566,-1.9567441721091818
asia,0.7560527045435238,0.40329196056521255
trough,0.5504100464123247,-0.9028328213094385
internal,0.7746031242850943,0.5211136380266265
elicit,0.7622958030437748,0.4429445586251922
owner,0.9398549308320812,1.5706987860792776
pool,0.9283165935667776,1.4974138539509163
bund,0.7295736647251302,0.23511221409945482
reappraisal,0.6896803551317452,-0.018267316998002294
unfavorable,0.07848216364092515,-3.900249352232229
analy,0.7365148296278197,0.2791985314854964
s,0.7130034278994912,0.12986752821482192
underestimate,0.5665929586368164,-0.8000482002031235
respective,0.777643543132808,0.5404246430504195
filter,0.8023128222151258,0.6971098223474125
measurement,0.6483990564541715,-0.2804625624822757
salary,0.6190326746410713,-0.46698105717909205
diffusion,0.827192883170147,0.8551337677837362
wet,0.3167958289974048,-2.3866169813508264
search,0.7605276487485346,0.43171425181930645
interested,0.3175103437935086,-2.3820787912170855
selectively,0.7724997534042497,0.5077542268134537
feed,0.757828155156023,0.41456860941352797
unsustainably,0.7320451274280597,0.25080953445657495
failure,0.1060495729482043,-3.7251569040236125
outsized,0.5643844112151994,-0.8140756327676201
erosion,0.756908999540394,0.40873065760488
separately,0.9246923559743222,1.474394765509219
setting,0.765199925474963,0.4613898866103662
mistaken,0.7911876153436824,0.6264488586625155
concert,0.8698428101924087,1.1260217592887918
room,0.8241391154742301,0.8357379784957927
identical,0.8265653545022048,0.851148063883657
abate,0.6908852159918263,-0.010614728559572814
restate,0.7176902726576497,0.15963569082787554
ay,0.5000700001928035,-1.2225640603701766
eg,0.5006286097470577,-1.2190160913406287
ahin,0.5006128058062764,-1.2191164689514478
spiegel,0.5009380531949597,-1.217050683192502
williamson,0.5000214559759726,-1.2228723855260353
nemeth,0.49999999961783087,-1.22300866406548
carlo,0.4999968375339985,-1.2230287478170392
rosa,0.5,-1.22300866163816
qualitatively,0.7623736909447142,0.44343925811288454
numerically,0.7889560921720044,0.6122754972483836
cessation,0.7706271671150143,0.49586062759237876
predictable,0.8545258254921089,1.0287370155373623
simpler,0.7884104067221768,0.6088096147529654
halt,0.7692282485285662,0.48697549524586314
histogram,0.7473450145446398,0.34798568411566205
depict,0.5766647089623251,-0.736078191176065
inclusion,0.7747054275779068,0.521763410146984
collective,0.9302950456701138,1.509979852394054
graph,0.7519874884183154,0.37747202819775816
illustrate,0.717085033113754,0.155791554720919
attends,0.5380413435216119,-0.9813917619106524
graphical,0.6301462922635297,-0.3963937017885057
depiction,0.6231858771851599,-0.44060228530230466
expire,0.98387567428069,1.8502934210508388
bottoming,0.3319866060463841,-2.290133836560187
oilfield,0.783439976487393,0.5772402790653854
curtail,0.6569653992796924,-0.22605404259576134
wildfire,0.5964092342233814,-0.610672237060443
latin,0.7345871920569622,0.2669552779472968
undocumented,0.9762919389633361,1.8021258631754957
restructure,0.862659479812294,1.0803973450202549
zealand,0.6673636054007169,-0.16001057269932611
norway,0.7363792658873918,0.27833750798723206
sweden,0.6558451047080187,-0.2331695142413825
elsewhere,0.25651369329464846,-2.76949469778001
uneven,0.7638660241807992,0.45291770699201855
indicative,0.8707023955150166,1.131481354599399
connect,0.7900669318079477,0.6193309165392031
expose,0.7463523139200335,0.3416806163901058
heavy,0.737199648182246,0.28354810804296915
petrochemical,0.7660067641288444,0.46651446518946904
anecdotal,0.8166435117667629,0.7881301823001783
contend,0.8224082993533817,0.8247448224606959
northeast,0.17562433280575365,-3.283257743271926
translate,0.7084028222412785,0.10064710713861354
migration,0.9557773221910251,1.6718287273551546
nonbank,0.6737623445947287,-0.11936943379360668
contagion,0.8201051022043991,0.8101162288548407
hypothetical,0.7733059873483289,0.5128749646210662
elimination,0.7730972344684953,0.5115490854862791
extraordinarily,0.6065008624436592,-0.546575974992283
overemphasize,0.4854487178041307,-1.3154301001509354
determinant,0.7363312804872739,0.27803273211615714
absorb,0.7754976947581639,0.5267954390431456
convincing,0.6506569824683994,-0.2661215052832338
feel,0.7900872182186044,0.6194597642400389
efficiently,0.7575058231010107,0.41252134018996267
academic,0.7289515773560594,0.23116107022386775
expert,0.7314666885134068,0.24713562064854178
thursday,0.7894456235357263,0.6153847210420882
ensue,0.896244349538241,1.293709266990767
jump,0.5833894235394035,-0.6933666427066223
steeply,0.6398827711124871,-0.33455314580469675
taiwan,0.6324676802216701,-0.38164957054634796
center,0.7408169381500924,0.3065230691389127
flatter,0.534808399430766,-1.001925577383778
evenly,0.9170855400924193,1.4260806130624426
split,0.8971610360038634,1.2995315361679858
purport,0.7079368514491932,0.09768752664737078
correlate,0.7222840958372893,0.18881303347168316
association,0.7459465653553955,0.33910353311224956
finalize,0.6342943702093495,-0.3700474784347578
bailout,0.5907425674974078,-0.6466636695223623
package,0.34787122630561773,-2.189243795749605
america,0.7108167995766843,0.11597931325435881
buyer,0.8175459221667062,0.7938617780571025
discourage,0.6351026527213136,-0.3649137292932804
adult,0.741622774813624,0.31164128364725824
geographic,0.801326823617477,0.6908473220715158
augment,0.9909472420406144,1.8952079829509785
subside,0.6856574388082898,-0.04381858516980776
impart,0.8238704021485714,0.8340312648350556
exact,0.7367216935764221,0.2805124132073216
margaret,0.47372999554729245,-1.3898607347802407
andrea,0.49972309868995873,-1.224767380701924
raffo,0.4991244114177966,-1.2285699005189212
sapenaro,0.4998639045206998,-1.2238730624382201
knotek,0.5001936968973243,-1.2217784095101891
rich,0.5000387702112193,-1.2227624153868604
tambalotti,0.500000047401018,-1.2230083605739506
jing,0.4999969395148605,-1.2230281000928152
zhang,0.5,-1.22300866163816
sometimes,0.7876395239081038,0.603913407144427
label,0.692501417353761,-0.00034954005001879007
definition,0.4779774799547492,-1.3628831383242273
derive,0.7416705842151499,0.31194494167573805
econometric,0.495206278664597,-1.2534556432638133
technique,0.5637586139319525,-0.8180503399004038
onset,0.6811389697967634,-0.07251732115055969
multiyear,0.8238343101877121,0.833802029301275
century,0.6331430312836323,-0.3773601260968828
stood,0.699311575918551,0.04290469985721456
theory,0.8262470763863909,0.8491265429678574
observation,0.7824944021582917,0.5712345306687865
aftermath,0.4683632163703869,-1.4239474527088383
quarterly,0.5381211331719238,-0.9808849835964811
arose,0.752149745522818,0.37850259270782605
video,0.8377659829963596,0.9222880626647147
merchandise,0.5887525389833701,-0.6593031947183632
mers,0.6752839767585315,-0.10970489484968614
respiratory,0.7115422363304275,0.12058687342867885
syndrome,0.7120565154454401,0.12385328081235537
outbreak,0.74001306131449,0.30141730233888686
whose,0.7280227558060939,0.22526172591771107
chance,0.3942146683627079,-1.8948967050330505
spectrum,0.789269099608971,0.6142635418206938
municipality,0.779290951173029,0.550888038567411
jumbo,0.9416955418610056,1.5823892966986073
globe,0.7998509704870889,0.6814735454167841
peaked,0.845346932376429,0.9704379258566632
aversion,0.7119908868694057,0.12343644555873294
systemic,0.6838558665246619,-0.05526114396266103
accumulation,0.8502865185279488,1.001811357533415
pessimistic,0.7417103274190161,0.3121973678209383
restructurings,0.64341984367823,-0.3120876798581407
bankruptcy,0.6643385295884581,-0.17922412751984435
merely,0.6704124632235476,-0.14064596812262897
macroprudential,0.8660243503575236,1.1017690820268855
lessen,0.7328401928732078,0.255859336334051
fail,0.9044583103908969,1.345879657728264
initiation,0.748352138027788,0.3543823576059872
damage,0.8517662469670493,1.0112097479370288
reformulate,0.9013265617052807,1.3259885777059615
shallow,0.9807901217922272,1.8306957529036736
jeopardize,0.7490242359042877,0.3586511396783406
sense,0.9386120120880957,1.5628044756860509
impulse,0.8256188262830297,0.8451362569217985
morning,0.6794915550161369,-0.0829807594787592
louise,0.48026343040053376,-1.348364085932521
roseman,0.4927069012979648,-1.2693302616308457
continuity,0.8452737900984368,0.9699733678570902
solidify,0.7826743316480287,0.572377340082316
absent,0.7354998891238967,0.27275220874123224
flight,0.6677229464054626,-0.1577282437520772
bill,0.6452839045713086,-0.3002482290870853
brought,0.7382325497779971,0.2901085093901821
deepen,0.6817507181624721,-0.06863184472273719
political,0.7193173650446049,0.16997005291166953
safety,0.6177567896357503,-0.47508475044690013
workday,0.9383434294676325,1.5610985921901077
interruption,0.8466796487405907,0.9789025794760056
prospective,0.43045421356021457,-1.664723799778483
slacken,0.9038459150736647,1.3419900722336504
behind,0.7501536789281753,0.3658247170704102
ascertain,0.790054019474068,0.6192489047648685
performs,0.795551689035598,0.6541669637032586
existence,0.8572355646344844,1.0459477318276291
literature,0.1710173803716766,-3.312518475445631
differs,0.6312181484428463,-0.3895858831620916
protract,0.5930862560650064,-0.6317778975383034
reflection,0.8200097374124719,0.8095105261315512
played,0.6286488194134027,-0.4059047945622994
